temperatura,umidade
15.161122,85.22783
10.585124,79.931656
17.052162,49.282307
15.690413,73.729416
17.566816,46.790203
19.528381,65.392624
20.203632,47.576736
10.4881115,78.36158
10.937876,85.97412
10.970384,80.03682
15.349797,45.809246
19.007727,44.485905
22.93915,45.429432
18.888973,63.113514
19.81958,41.799908
16.734522,72.55874
17.124199,72.98423
20.285967,50.715454
16.416794,78.06698
13.891697,67.49246
15.694253,77.28355
17.741896,57.88792
27.303167,34.30712
26.653437,37.63665
27.191261,19.74745
17.684484,75.78591
16.051683,54.236355
29.191698,30.055716
28.458963,25.579948
9.967978,86.99137
24.760904,36.07802
13.752123,75.75466
13.507078,88.59308
19.448847,42.205097
24.079845,41.27072
25.441109,46.338425
10.814041,80.278755
17.130953,68.46824
9.369104,74.570015
19.933304,43.99963
26.456291,30.518272
18.434484,50.810455
19.567568,56.623028
18.757998,54.024498
17.867495,69.50037
21.394995,52.608227
17.65906,61.28988
14.296477,67.68351
14.106134,59.44574
15.551803,62.22306
18.433441,61.332436
20.737938,40.56881
18.068207,43.011887
16.436924,74.566185
26.34161,33.864475
16.787521,54.85092
14.301219,79.2208
14.502378,62.90211
15.274244,72.329865
17.473236,39.32167
13.672871,85.708694
21.632397,49.497097
19.081427,50.843502
13.466221,71.29338
18.03703,66.31637
17.666107,39.77124
10.538458,72.85466
31.373198,19.059893
13.474848,82.349495
9.783537,87.36704
29.766685,22.464325
14.721655,70.702774
16.019802,79.03699
15.956705,73.28458
13.634387,76.32292
22.357008,50.696262
14.838605,80.49306
16.288742,74.7325
17.704788,65.2433
18.082714,43.313267
6.6122656,81.216354
20.272755,57.442116
20.833286,53.6545
23.402681,33.020626
8.059191,88.14162
15.928492,54.915104
16.448286,65.37139
11.113858,82.45479
14.085899,74.4601
14.175163,65.57528
11.83918,80.82883
19.445137,63.37659
27.611647,31.63355
19.282778,72.87326
11.789282,80.929726
11.721581,87.6061
20.842415,42.01876
17.20295,57.51397
17.493107,71.70638
26.195036,33.994946
21.762989,59.823257
14.328871,67.74178
10.537449,77.53338
18.938742,59.95323
15.259715,74.68541
19.18414,70.01833
18.525265,72.25338
20.862612,59.437984
7.0878224,84.01652
12.816534,70.03853
20.161972,30.438341
14.260937,76.05376
14.860358,65.331474
15.071314,76.15928
9.630848,70.63749
26.052893,39.146313
9.990444,72.041534
20.923569,28.444445
18.77079,67.180336
23.353628,26.217392
23.246735,36.82132
11.252361,59.897667
20.143553,48.71381
15.779535,68.873764
13.611869,76.63575
13.584265,66.70421
16.576042,63.87913
16.261345,53.25051
21.28016,65.74457
17.853636,61.668144
28.108921,25.636196
23.59833,29.25018
19.45363,56.344547
18.592052,33.97706
27.513798,37.483837
21.950571,47.66515
15.205642,64.25391
17.729347,57.30245
18.334211,58.77705
18.434912,71.08534
17.22706,71.96704
21.557653,33.861633
27.524649,31.029598
24.577618,44.973732
18.033308,55.999954
14.133434,86.8149
12.53758,68.47515
16.42963,54.590748
21.962542,52.77072
27.22165,28.90044
24.343193,52.96599
20.29915,65.35208
24.790987,38.432884
15.291708,59.318768
19.013016,49.380363
25.78111,36.269035
30.552584,19.554665
11.757528,72.62593
10.265095,78.33479
28.062931,21.24973
15.310664,72.815125
19.660471,43.300648
17.399008,67.56767
13.078537,80.68116
14.388403,79.37543
22.715492,49.05703
28.503227,29.202198
10.046054,73.19424
20.977743,36.89892
19.080494,40.870308
16.66318,63.654655
17.647247,70.18285
11.18145,70.24197
15.408054,65.27879
23.121069,46.655857
16.287947,54.116867
10.540307,81.870575
14.293666,72.08718
21.947166,57.92482
17.311754,57.24029
25.9027,22.098862
14.4843445,50.687214
14.351155,60.250988
11.637453,89.01819
18.704786,54.080563
24.15016,54.260166
15.340923,71.70123
27.134527,36.359863
15.395026,76.64724
28.889654,23.405872
16.770056,54.105457
24.205347,35.517536
21.778513,59.603176
18.391876,49.19291
16.795979,68.49348
26.667109,30.849112
28.0641,25.991508
13.556733,64.90926
16.651268,47.261658
13.385864,66.02936
18.87966,54.39646
13.438167,72.8264
23.469828,43.61466
17.558987,73.654495
14.093838,80.76833
12.763704,79.55713
25.796663,31.572697
15.80938,53.85919
12.7301,89.84854
29.054642,27.621677
23.582262,22.74969
16.929804,52.817295
18.95273,40.825005
11.764368,74.956436
11.436558,74.10929
23.081427,44.047066
13.8703,70.13647
14.550128,66.84285
10.225025,77.20299
15.400212,62.95679
9.5081005,81.88976
18.163305,47.178078
28.864836,21.468336
18.110262,63.718033
30.249456,18.298664
25.488031,30.227816
16.185736,65.32582
20.626986,45.705322
28.797968,22.62068
24.962156,37.61152
18.536472,69.399025
22.813498,47.49817
14.321926,58.06877
18.126411,66.37335
31.104464,15.641349
29.133041,25.434238
13.946802,57.539112
18.78618,68.07141
20.786734,53.636665
14.918135,92.437225
13.798276,71.046394
18.283274,41.365303
10.690815,80.75574
18.607725,62.227417
24.418535,49.814014
15.156398,64.93101
18.585459,52.502827
29.859566,21.09017
9.539373,80.62266
15.933528,74.494225
14.911278,65.663765
15.309364,84.79393
25.595543,42.66384
17.292149,53.88522
17.446012,56.526203
19.421984,62.483337
11.564814,79.84353
19.991804,42.0971
9.766156,87.89158
29.71478,20.945349
16.745394,74.735146
20.793736,61.501457
14.482954,66.59083
13.322424,82.11526
14.613122,64.02222
17.681782,58.441853
13.414388,63.39735
15.388604,80.08136
16.87947,76.42254
17.899961,67.91076
20.374138,47.1254
16.057882,81.62789
14.211482,68.40054
8.39492,69.31911
23.946302,40.493816
13.021038,86.22111
10.127594,88.99752
18.592012,44.04045
14.845265,74.028625
19.910696,45.941788
19.282516,46.20479
18.868729,45.845665
19.89372,57.236217
22.208506,40.215775
21.42654,48.638775
15.514631,58.82424
14.844357,65.209404
22.42752,36.126537
17.558691,61.827675
15.869187,74.5732
17.86562,61.960205
7.1840363,79.7444
25.552708,26.628084
13.223575,79.6733
22.800936,37.348343
10.724503,75.08385
15.19303,57.608364
24.783638,28.05182
23.857609,31.051086
19.650568,45.618584
28.541021,25.655325
20.333809,57.212208
16.169764,56.373943
11.068485,72.062065
29.69528,32.00482
27.730007,30.353138
20.070269,36.984898
18.573664,57.539803
21.396215,40.39039
15.009352,85.65229
15.794884,56.692635
16.02786,79.174835
25.789577,29.00812
16.075132,72.4489
15.378014,78.33727
16.966627,39.502686
22.194902,41.413494
27.686861,29.921642
19.210283,46.76043
19.835438,42.48542
10.220765,70.92635
16.69096,76.71642
15.4836,74.73693
27.122547,19.11522
10.23307,69.69437
16.564478,63.96762
22.121477,39.668854
18.39622,59.286034
19.26225,40.605312
20.74066,55.234886
25.755754,25.270897
14.412542,80.90375
22.830315,60.789127
21.058752,52.972813
24.255468,48.444336
19.76352,52.506107
29.046257,17.51149
18.746212,50.630104
15.452224,58.610703
19.615463,49.604095
24.374367,48.82262
18.105871,78.185165
26.983168,34.522232
18.994205,61.59082
16.355906,61.97595
18.634798,54.57617
31.206503,18.643366
14.402284,78.188416
27.35135,30.214664
15.599577,78.59537
8.37582,78.68527
11.131847,65.44526
23.525297,38.31187
10.9362,84.86697
14.097387,65.12487
17.194008,78.70687
29.072065,25.84969
14.628126,70.260345
15.2809515,84.4724
15.141434,64.75635
16.288721,55.494102
12.212586,81.618935
11.466143,80.98374
22.672934,50.202232
25.197641,21.871347
11.287472,79.44249
17.849506,69.54768
18.172606,72.5475
15.361813,75.06028
27.804535,33.77785
12.971055,65.13612
27.011822,25.097527
21.221947,41.824883
24.035286,48.51974
25.481264,30.278322
21.822165,53.28375
18.671677,67.778984
19.6103,54.20465
10.575825,74.17851
10.541184,73.21215
13.854637,82.768456
26.495531,37.729465
17.461023,70.04877
13.657056,89.12883
21.427189,51.445137
20.162506,50.354618
18.609932,58.142887
22.63545,47.950756
14.456939,82.47497
12.958605,79.073265
13.162561,84.434006
19.525051,64.51029
11.776287,80.750786
18.568884,57.34859
15.386518,80.806946
22.041468,39.850563
25.944548,35.781914
23.890617,38.746483
18.85555,68.2664
24.158262,32.542564
16.18685,62.012527
19.792637,43.91228
18.503809,48.168076
23.334763,52.623318
21.038103,59.55279
9.519133,73.88527
10.865556,80.327354
12.993942,63.53562
13.547332,64.3755
16.884068,71.42201
20.49728,60.285126
17.821033,68.302574
23.741777,47.13776
14.286689,51.23106
25.45861,18.53483
15.155325,81.86911
19.900738,44.680435
11.037287,75.241066
19.659046,46.367706
18.90499,55.891315
21.017551,59.53339
24.143496,49.888527
26.424908,25.59751
27.960354,28.554264
14.839992,60.69288
23.327238,51.833107
20.916573,54.442917
15.295627,46.530457
13.457485,81.99076
17.755877,65.55529
16.603848,65.63802
18.143288,73.863525
19.449657,57.37593
13.3617,83.20306
17.969118,75.54199
18.410355,39.70704
25.776672,40.407852
19.010572,55.613033
21.036642,59.828472
26.191776,35.295597
14.31908,78.367226
19.354216,40.098186
16.694733,61.06961
24.6521,51.62274
27.02096,30.295828
18.887247,39.453987
25.92547,39.20967
16.954666,60.23841
27.353573,22.096796
18.067225,51.539898
25.261604,42.000237
21.52191,42.32258
21.192104,59.03819
30.060207,23.983263
12.654623,77.44017
24.526964,43.236023
16.254124,69.718025
18.990269,55.79472
18.350435,51.77093
25.525389,38.379543
26.966387,20.73741
23.085123,43.518093
19.064344,47.2867
13.256371,63.1118
17.06668,53.57887
18.946283,55.500282
13.251752,75.96577
14.38634,75.95134
14.32064,89.25095
17.89814,55.622555
30.609585,20.797844
21.386461,59.23396
26.817564,28.790274
12.408089,75.42061
17.761625,59.984306
18.34634,47.847816
26.062603,48.80902
25.972246,31.34312
24.020546,46.541714
22.18744,39.66406
16.570206,75.53164
31.07492,19.2094
20.759846,43.998955
24.138968,28.051151
27.521976,23.408197
17.928705,55.58614
12.573359,65.55694
15.459056,60.211857
19.196648,43.129368
19.368729,35.62966
18.304806,68.219025
27.556944,27.377554
9.025753,74.4368
16.22413,67.75301
21.3011,27.469872
10.180365,67.670204
19.709421,61.203743
16.709791,72.449326
25.986029,30.46619
11.143638,70.55912
25.62875,26.559727
24.692434,54.03683
18.948862,72.230804
18.817472,55.60209
23.801208,48.987717
20.227495,58.377773
20.775505,44.03957
15.995001,61.24549
14.470259,78.43707
15.649662,44.4656
21.91521,52.841923
12.801925,67.619576
12.00993,83.63914
16.579815,60.40095
17.339731,60.114395
7.070489,79.54011
26.216139,40.794956
13.062219,64.557556
15.414384,81.21831
12.6848135,70.286224
15.027904,70.124504
20.530125,44.30743
26.65225,33.66583
17.223019,51.98846
12.855678,67.30697
14.981666,80.516136
16.64055,71.39299
19.174004,64.36915
8.82708,74.21481
19.07149,48.15787
13.186222,83.62537
13.439261,74.32997
22.516104,43.088303
15.275673,73.85945
25.25346,38.070347
26.264366,42.996723
16.857832,63.197876
14.7376995,81.62939
14.2780695,60.70138
26.777462,21.457825
12.8184805,84.17672
30.41561,25.072195
26.441025,24.340666
27.58288,36.457188
27.609348,19.3812
10.823238,80.94078
17.392107,49.279984
19.026424,57.18607
13.427205,68.10276
12.311425,59.97218
11.568121,78.35189
11.216217,92.0679
16.071554,76.70418
20.403135,59.155655
19.314863,50.44498
15.763483,65.73294
23.347933,51.99514
22.257286,36.06817
25.546833,51.00419
27.266014,34.641285
13.80693,65.315674
29.195847,22.276217
10.754632,86.69298
12.259605,79.75803
26.05797,35.847137
15.616063,84.935135
24.223019,46.029987
32.251804,20.353613
27.002943,23.679802
23.431957,36.020794
25.959856,40.271713
13.273089,72.649445
17.480911,57.941177
